exper,expersq,black,south66,enroll,smsa,momdad14,weight,wage,libcrd14,motheduc,fatheduc,KWW,IQ,educ
9,81,0,1,0,1,0,425871,300,0.0,10.348136996612721,5.0,16.0,102.44978165938865,9
12,144,0,1,0,1,1,451538,714,0.0,7.0,5.0,21.0,95.0,12
7,49,0,1,0,0,1,336009,398,0.0,8.0,12.0,37.0,116.0,12
14,196,0,1,0,0,1,490767,398,0.0,8.0,6.0,20.0,66.0,9
6,36,0,1,0,1,1,375674,734,1.0,0.0,5.0,38.0,101.0,16
7,49,0,1,0,0,1,336009,688,0.0,12.0,12.0,23.0,96.0,12
16,256,0,1,0,0,1,107087,212,1.0,11.0,3.0,33.540668241646976,102.44978165938865,6
13,169,0,1,0,0,1,165331,455,0.0,9.0,10.00344827586207,41.0,104.0,12
3,9,0,1,0,1,1,425871,350,1.0,12.0,17.0,32.0,102.44978165938865,15
6,36,0,1,0,0,0,438085,577,1.0,16.0,10.00344827586207,39.0,138.0,16
9,81,0,1,0,0,1,572299,699,0.0,14.0,10.0,34.0,105.0,16
5,25,0,1,0,0,1,438085,375,1.0,12.0,14.0,44.0,106.0,16
5,25,0,1,0,0,1,425871,375,1.0,12.0,14.0,33.0,102.44978165938865,13
15,225,0,1,0,0,1,470506,364,1.0,9.0,10.0,40.0,102.44978165938865,12
11,121,1,1,0,1,0,118905,220,0.0,4.0,11.0,22.0,67.0,12
9,81,1,1,0,1,1,118905,621,0.0,0.0,0.0,27.0,102.44978165938865,16
14,196,1,1,0,0,0,140524,375,0.0,10.348136996612721,10.00344827586207,31.0,102.44978165938865,11
4,16,1,1,0,0,1,77507,341,0.0,10.0,12.0,24.0,97.0,16
2,4,1,1,0,0,1,75607,380,0.0,10.0,12.0,16.0,102.44978165938865,16
15,225,0,1,0,1,0,470506,260,0.0,10.348136996612721,10.00344827586207,37.0,102.44978165938865,11
16,256,1,1,0,1,1,117386,489,0.0,10.348136996612721,10.00344827586207,30.0,102.44978165938865,8
9,81,1,1,0,1,1,317074,433,0.0,9.0,8.0,18.0,102.44978165938865,11
10,100,1,1,0,1,1,317074,365,0.0,10.348136996612721,8.0,19.0,102.44978165938865,11
13,169,1,1,0,1,0,504746,257,0.0,10.348136996612721,10.00344827586207,41.0,102.44978165938865,14
6,36,0,1,1,1,1,345645,513,0.0,12.0,12.0,29.0,102.44978165938865,14
10,100,0,1,0,1,1,490767,288,0.0,9.0,8.0,40.0,108.0,15
6,36,0,1,0,1,1,451538,866,1.0,13.0,8.0,44.0,125.0,18
7,49,0,1,0,1,1,89271,433,0.0,8.0,7.0,34.0,106.0,12
22,484,0,1,0,1,1,110376,500,0.0,3.0,0.0,8.0,102.44978165938865,1
2,4,0,1,0,1,1,336009,548,0.0,12.0,12.0,32.0,102.44978165938865,16
11,121,0,1,0,1,1,451538,400,0.0,6.0,4.0,25.0,99.0,12
15,225,0,1,0,1,1,119965,433,0.0,8.0,10.00344827586207,20.0,102.44978165938865,9
5,25,0,1,0,0,1,425871,375,1.0,13.0,16.0,26.0,102.44978165938865,13
14,196,0,1,0,1,1,423456,547,0.0,12.0,12.0,42.0,96.0,12
6,36,0,1,0,0,1,365200,375,1.0,12.0,12.0,24.0,102.44978165938865,12
5,25,0,1,0,0,1,365200,500,1.0,12.0,10.0,33.0,114.0,14
2,4,0,1,1,0,1,365200,355,1.0,15.0,18.0,36.0,117.0,16
11,121,0,1,0,1,1,490767,600,1.0,12.0,9.0,34.0,105.0,12
16,256,0,1,0,1,1,1693822,650,0.0,3.0,2.0,40.0,106.0,12
14,196,0,1,0,1,1,1693822,848,0.0,8.0,8.0,44.0,102.0,12
9,81,0,1,0,1,1,1752340,325,0.0,9.0,10.0,33.0,102.44978165938865,12
15,225,1,1,0,0,0,460147,289,0.0,10.348136996612721,10.00344827586207,35.0,75.0,12
4,16,1,1,0,0,1,313301,457,0.0,5.0,5.0,27.0,99.0,14
9,81,1,1,0,1,1,486428,711,1.0,12.0,12.0,35.0,102.44978165938865,14
15,225,0,1,0,0,1,470506,413,0.0,12.0,11.0,46.0,90.0,13
3,9,1,1,0,1,0,75607,649,0.0,16.0,10.00344827586207,26.0,101.0,16
7,49,0,1,0,1,1,375674,633,0.0,10.348136996612721,10.00344827586207,37.0,115.0,13
6,36,0,1,0,0,1,375674,721,0.0,12.0,10.0,37.0,118.0,16
14,196,0,1,0,1,1,363128,913,1.0,9.0,12.0,40.0,108.0,12
7,49,0,1,1,0,1,375674,375,0.0,5.0,8.0,29.0,101.0,13
3,9,0,1,0,1,1,438085,592,0.0,12.0,12.0,37.0,127.0,18
10,100,0,1,0,0,1,103511,764,0.0,12.0,10.00344827586207,41.0,114.0,16
8,64,0,1,0,0,1,107087,500,0.0,9.0,4.0,24.0,102.44978165938865,12
8,64,1,1,0,1,1,309300,275,1.0,10.0,11.0,30.0,76.0,11
8,64,1,1,0,1,1,309300,260,1.0,10.0,11.0,20.0,102.44978165938865,10
6,36,0,1,0,0,1,84491,962,1.0,16.0,12.0,42.0,132.0,16
10,100,1,1,0,0,0,77507,625,0.0,3.0,10.00344827586207,28.0,50.0,12
8,64,1,1,0,0,0,77507,333,0.0,10.348136996612721,10.00344827586207,26.0,84.0,12
11,121,1,1,0,0,0,117386,625,0.0,10.0,10.00344827586207,23.0,55.0,12
8,64,1,1,0,0,0,75607,250,0.0,10.348136996612721,10.00344827586207,18.0,102.44978165938865,10
16,256,1,1,0,0,0,111044,359,0.0,10.348136996612721,10.00344827586207,23.0,73.0,12
16,256,1,1,0,0,0,111044,550,0.0,6.0,10.00344827586207,19.0,102.44978165938865,12
6,36,1,1,0,0,1,75607,403,0.0,10.348136996612721,10.00344827586207,16.0,61.0,12
9,81,1,1,0,1,1,81081,463,0.0,9.0,9.0,14.0,84.0,11
6,36,1,1,0,0,1,75607,396,0.0,5.0,4.0,12.0,102.44978165938865,12
6,36,1,1,0,0,1,75607,278,0.0,8.0,10.00344827586207,20.0,102.44978165938865,12
7,49,1,1,0,0,0,78509,400,0.0,10.348136996612721,10.00344827586207,28.0,71.0,14
2,4,1,1,0,0,0,76585,415,0.0,10.348136996612721,10.00344827586207,27.0,84.0,16
15,225,1,1,0,0,1,112480,462,0.0,7.0,7.0,36.0,102.44978165938865,12
9,81,0,1,0,0,1,103511,1442,0.0,10.348136996612721,10.00344827586207,44.0,101.0,18
17,289,1,1,0,0,0,81081,125,0.0,10.348136996612721,10.00344827586207,33.540668241646976,102.44978165938865,4
18,324,1,1,0,0,1,111044,200,0.0,8.0,10.00344827586207,22.0,102.44978165938865,10
15,225,1,1,0,0,0,117386,300,0.0,9.0,10.00344827586207,18.0,102.44978165938865,10
16,256,1,1,0,0,1,111044,521,0.0,9.0,10.00344827586207,28.0,102.44978165938865,10
6,36,1,1,0,1,1,75607,266,0.0,12.0,10.0,24.0,69.0,13
9,81,1,1,0,0,0,81081,325,0.0,10.348136996612721,10.00344827586207,18.0,80.0,11
15,225,1,1,0,1,1,122798,350,0.0,10.0,7.0,19.0,102.44978165938865,9
19,361,1,1,0,0,0,111044,340,0.0,10.348136996612721,10.00344827586207,41.0,102.44978165938865,9
6,36,1,1,0,0,1,79093,625,0.0,7.0,3.0,28.0,102.44978165938865,13
13,169,0,1,0,0,1,119965,214,0.0,9.0,10.00344827586207,16.0,69.0,10
10,100,0,1,0,0,1,91831,688,0.0,12.0,9.0,37.0,104.0,12
18,324,0,1,0,1,1,81669,275,0.0,12.0,5.0,31.0,102.44978165938865,8
16,256,0,1,0,0,1,88765,457,1.0,10.0,6.0,40.0,92.0,10
8,64,1,1,0,1,1,95822,615,0.0,8.0,10.00344827586207,28.0,102.44978165938865,12
3,9,1,1,0,1,1,79093,732,0.0,10.348136996612721,13.0,40.0,102.0,16
8,64,1,1,0,0,0,81081,163,0.0,10.348136996612721,10.00344827586207,25.0,102.44978165938865,12
10,100,1,1,0,0,0,79093,260,0.0,10.348136996612721,10.00344827586207,18.0,102.44978165938865,8
10,100,0,1,0,0,1,84491,492,0.0,10.348136996612721,10.00344827586207,26.0,102.44978165938865,11
8,64,1,1,0,1,1,81081,575,0.0,10.348136996612721,10.00344827586207,16.0,102.44978165938865,12
7,49,1,1,0,1,0,75607,510,0.0,10.348136996612721,10.00344827586207,22.0,102.44978165938865,12
12,144,1,1,0,1,0,77507,565,0.0,10.348136996612721,10.00344827586207,16.0,102.44978165938865,8
14,196,1,1,0,0,1,122798,515,0.0,4.0,6.0,23.0,102.44978165938865,9
11,121,1,1,0,1,1,79093,471,0.0,4.0,6.0,18.0,102.44978165938865,8
8,64,1,1,1,0,0,77507,335,0.0,12.0,10.00344827586207,21.0,97.0,13
10,100,1,1,0,0,1,77507,481,0.0,10.0,6.0,27.0,83.0,12
8,64,1,1,0,0,1,77507,642,1.0,10.0,6.0,36.0,98.0,12
9,81,1,1,0,0,1,75607,573,0.0,10.0,7.0,25.0,70.0,10
20,400,1,1,0,0,1,111044,315,0.0,10.348136996612721,10.00344827586207,19.0,102.44978165938865,6
13,169,1,1,0,1,1,117386,360,0.0,8.0,0.0,45.0,102.44978165938865,11
7,49,1,1,0,1,0,75607,339,0.0,10.348136996612721,10.00344827586207,26.0,90.0,12
7,49,0,1,0,0,1,84491,400,0.0,4.0,10.0,26.0,87.0,13
3,9,0,1,0,0,1,89271,300,0.0,12.0,10.00344827586207,38.0,96.0,15
18,324,0,1,0,0,1,88765,580,0.0,12.0,10.0,34.0,80.0,10
4,16,0,1,0,0,1,89271,321,0.0,12.0,8.0,34.0,102.0,14
8,64,1,1,0,1,0,81081,475,1.0,10.348136996612721,2.0,21.0,79.0,12
12,144,1,1,0,1,0,79093,445,0.0,10.348136996612721,2.0,16.0,102.44978165938865,7
13,169,1,1,0,0,0,79093,300,0.0,6.0,10.00344827586207,4.0,102.44978165938865,6
11,121,1,1,0,0,1,77507,252,1.0,5.0,10.00344827586207,14.0,102.44978165938865,10
7,49,1,1,0,0,1,75607,419,1.0,2.0,9.0,20.0,102.44978165938865,12
22,484,1,1,0,0,1,111044,317,0.0,10.348136996612721,10.00344827586207,30.0,102.44978165938865,6
7,49,0,1,0,0,1,141777,553,0.0,12.0,10.0,40.0,104.0,16
7,49,0,1,0,0,1,490767,721,1.0,9.0,8.0,35.0,104.0,18
6,36,0,1,0,0,1,365200,729,1.0,12.0,8.0,30.0,101.0,13
7,49,0,1,0,1,1,336009,314,0.0,8.0,5.0,28.0,115.0,12
12,144,0,1,0,0,1,375674,220,0.0,3.0,9.0,18.0,102.44978165938865,9
11,121,1,1,0,0,0,76585,235,0.0,4.0,10.00344827586207,24.0,102.44978165938865,8
12,144,1,1,0,0,0,78509,333,0.0,5.0,10.00344827586207,22.0,102.44978165938865,9
9,81,1,1,0,0,0,78509,333,0.0,5.0,10.00344827586207,12.0,102.44978165938865,11
13,169,1,1,0,0,1,118905,333,0.0,7.0,9.0,33.540668241646976,102.44978165938865,11
10,100,1,1,0,0,1,78509,380,0.0,7.0,9.0,26.0,102.44978165938865,12
8,64,1,1,0,0,1,78509,390,0.0,7.0,9.0,24.0,102.44978165938865,12
23,529,1,1,0,0,1,112480,250,0.0,6.0,10.00344827586207,18.0,102.44978165938865,5
4,16,1,1,1,1,1,81081,673,0.0,11.0,6.0,27.0,107.0,17
4,16,1,1,1,1,1,81081,483,0.0,10.0,7.0,29.0,98.0,16
3,9,1,1,0,1,1,79093,769,0.0,10.0,7.0,25.0,96.0,16
15,225,1,1,0,1,1,75607,325,0.0,4.0,0.0,8.0,102.44978165938865,4
13,169,1,1,0,0,0,117386,465,0.0,10.348136996612721,10.00344827586207,18.0,102.44978165938865,11
4,16,0,1,0,0,1,82135,350,0.0,10.0,16.0,21.0,102.44978165938865,14
8,64,1,1,0,1,1,77507,375,0.0,6.0,3.0,25.0,102.44978165938865,12
16,256,0,1,0,0,1,91831,300,0.0,1.0,1.0,35.0,102.44978165938865,5
3,9,1,1,0,1,1,75607,475,0.0,10.0,7.0,21.0,102.44978165938865,16
9,81,1,1,0,1,0,81081,528,1.0,10.348136996612721,10.00344827586207,18.0,102.44978165938865,12
10,100,1,1,0,0,0,81081,513,0.0,10.348136996612721,10.00344827586207,27.0,102.44978165938865,10
9,81,1,1,0,1,0,81081,445,0.0,10.348136996612721,10.00344827586207,32.0,102.44978165938865,12
12,144,1,1,0,0,1,122798,265,0.0,6.0,7.0,28.0,102.44978165938865,11
9,81,1,1,0,0,1,81081,260,0.0,6.0,7.0,16.0,102.44978165938865,12
9,81,1,1,0,1,1,75607,318,0.0,7.0,0.0,10.0,102.44978165938865,9
8,64,0,1,0,0,1,438085,626,1.0,11.0,12.0,39.0,99.0,12
8,64,0,1,0,0,1,309300,400,0.0,9.0,14.0,33.0,102.44978165938865,11
4,16,0,1,0,1,1,336009,378,0.0,10.0,11.0,25.0,102.44978165938865,14
7,49,0,1,0,0,1,490767,803,1.0,12.0,18.0,34.0,112.0,16
3,9,0,1,0,0,1,309300,447,1.0,12.0,18.0,25.0,118.0,16
7,49,0,1,0,0,1,438085,319,0.0,9.0,12.0,26.0,83.0,15
16,256,0,1,0,0,0,572299,401,0.0,2.0,10.00344827586207,25.0,102.44978165938865,8
12,144,0,1,0,1,1,438085,438,0.0,2.0,2.0,31.0,102.44978165938865,9
8,64,0,1,0,1,1,425871,417,0.0,2.0,2.0,36.0,102.44978165938865,10
9,81,0,1,0,0,1,473190,375,1.0,11.0,5.0,24.0,102.44978165938865,10
8,64,0,1,0,1,1,572299,616,1.0,12.0,12.0,41.0,107.0,16
10,100,0,1,0,1,1,438085,354,1.0,12.0,13.0,38.0,91.0,12
4,16,0,1,0,1,1,438085,425,0.0,12.0,18.0,24.0,96.0,18
8,64,0,1,0,0,1,438085,265,1.0,12.0,18.0,24.0,89.0,12
4,16,0,1,0,1,1,425871,426,1.0,13.0,13.0,41.0,118.0,14
7,49,0,1,0,0,1,365200,250,1.0,10.0,13.0,39.0,113.0,12
2,4,0,1,0,1,1,405778,560,1.0,12.0,12.0,33.0,116.0,17
11,121,0,1,0,0,1,451538,289,0.0,7.0,7.0,29.0,105.0,12
4,16,0,1,0,0,1,345645,393,1.0,7.0,7.0,30.0,120.0,16
8,64,0,1,0,1,1,345645,577,1.0,7.0,6.0,32.0,107.0,12
9,81,0,1,0,0,1,363128,346,1.0,11.0,12.0,49.0,94.0,17
6,36,0,1,0,1,1,375674,1282,1.0,12.0,12.0,31.0,98.0,16
5,25,0,1,1,1,1,375674,865,0.0,16.0,12.0,36.0,126.0,17
4,16,0,1,0,1,1,365200,413,1.0,16.0,12.0,28.0,96.0,14
17,289,0,1,0,1,1,490767,225,0.0,12.0,10.00344827586207,25.0,102.44978165938865,6
7,49,0,1,0,1,1,438085,404,1.0,7.0,4.0,39.0,84.0,14
13,169,0,1,0,1,1,490767,721,1.0,7.0,3.0,36.0,108.0,12
12,144,0,1,0,1,1,490767,577,1.0,8.0,3.0,32.0,104.0,12
8,64,0,1,0,0,1,345645,500,0.0,8.0,6.0,20.0,110.0,12
11,121,0,1,0,0,1,490767,250,1.0,6.0,7.0,35.0,96.0,12
8,64,0,1,0,0,1,375674,155,1.0,7.0,7.0,28.0,106.0,12
9,81,0,1,1,0,1,345645,406,1.0,7.0,6.0,18.0,68.0,12
15,225,1,1,0,1,0,112480,350,1.0,3.0,10.00344827586207,45.0,83.0,12
8,64,1,1,0,1,0,157019,462,1.0,10.348136996612721,10.00344827586207,24.0,66.0,12
18,324,0,1,0,1,1,207023,500,1.0,12.0,7.0,34.0,70.0,10
8,64,0,1,0,1,1,279791,846,1.0,11.0,12.0,39.0,104.0,16
11,121,0,1,0,1,1,279791,577,1.0,12.0,9.0,41.0,87.0,12
6,36,0,1,0,1,1,214175,400,1.0,12.0,10.0,38.0,110.0,16
17,289,0,1,0,0,1,470506,741,1.0,12.0,8.0,38.0,87.0,11
5,25,0,1,0,1,1,1460801,350,1.0,12.0,12.0,31.0,100.0,14
8,64,0,1,0,1,1,1502694,438,1.0,14.0,12.0,42.0,91.0,12
6,36,0,1,0,1,1,178542,727,1.0,15.0,16.0,35.0,102.44978165938865,13
8,64,0,1,0,1,1,178542,970,1.0,6.0,4.0,28.0,102.44978165938865,11
8,64,0,1,0,1,1,490767,751,0.0,12.0,12.0,48.0,109.0,16
6,36,0,1,0,1,1,490767,577,1.0,14.0,18.0,42.0,112.0,18
8,64,0,1,0,0,1,490767,404,0.0,12.0,12.0,31.0,106.0,16
12,144,0,1,0,0,1,490767,616,0.0,12.0,12.0,36.0,94.0,12
3,9,0,1,0,0,1,365200,230,0.0,6.0,8.0,36.0,102.44978165938865,16
6,36,0,1,0,0,1,365200,142,0.0,6.0,8.0,30.0,102.44978165938865,12
6,36,0,1,0,0,1,490767,385,1.0,12.0,9.0,45.0,102.44978165938865,18
9,81,0,1,0,1,1,375674,385,0.0,6.0,13.0,30.0,95.0,12
6,36,0,1,0,0,1,89271,422,1.0,10.348136996612721,3.0,35.0,102.44978165938865,12
9,81,1,1,0,0,1,81081,650,0.0,6.0,3.0,23.0,102.44978165938865,12
16,256,1,1,0,0,0,117386,230,0.0,4.0,10.00344827586207,19.0,102.44978165938865,8
9,81,0,1,0,0,1,119965,672,1.0,12.0,12.0,43.0,89.0,15
3,9,1,1,0,1,1,321175,354,1.0,11.0,3.0,42.0,102.44978165938865,18
7,49,1,1,1,0,1,317074,250,0.0,11.0,2.0,35.0,102.44978165938865,13
14,196,1,1,0,0,0,480216,300,0.0,7.0,10.00344827586207,25.0,102.44978165938865,11
6,36,1,1,0,0,0,309300,400,1.0,2.0,10.00344827586207,18.0,102.44978165938865,12
21,441,1,1,0,0,0,454271,300,0.0,10.348136996612721,10.00344827586207,18.0,102.44978165938865,7
8,64,1,1,0,0,1,317074,460,0.0,5.0,10.00344827586207,19.0,102.44978165938865,13
9,81,1,1,0,1,1,317074,432,0.0,5.0,10.00344827586207,18.0,102.44978165938865,12
9,81,1,1,0,0,1,77507,250,1.0,11.0,6.0,12.0,102.44978165938865,11
17,289,0,1,0,1,1,91831,315,0.0,4.0,10.00344827586207,24.0,102.44978165938865,5
10,100,0,1,0,0,0,84491,625,1.0,10.0,7.0,38.0,85.0,12
10,100,0,1,0,0,1,345645,500,1.0,12.0,9.0,27.0,97.0,10
9,81,0,1,0,0,1,345645,331,1.0,7.0,5.0,26.0,83.0,12
10,100,0,1,0,0,1,345645,585,1.0,10.0,10.0,40.0,99.0,12
9,81,1,1,1,0,0,77507,320,0.0,9.0,10.00344827586207,24.0,75.0,13
11,121,1,1,0,0,1,77507,300,1.0,9.0,10.00344827586207,26.0,68.0,11
10,100,0,1,0,0,1,103511,738,0.0,12.0,8.0,41.0,107.0,16
12,144,1,1,0,0,1,122798,385,0.0,10.348136996612721,10.00344827586207,30.0,74.0,12
7,49,1,1,1,0,1,81081,641,0.0,7.0,6.0,30.0,105.0,13
21,441,1,1,0,0,1,111044,325,0.0,7.0,0.0,18.0,102.44978165938865,5
6,36,1,1,0,0,0,79093,406,0.0,4.0,10.00344827586207,22.0,102.44978165938865,12
20,400,1,1,0,0,1,111044,300,0.0,7.0,0.0,16.0,102.44978165938865,6
16,256,1,1,0,0,1,117386,176,0.0,10.348136996612721,3.0,24.0,102.44978165938865,7
10,100,1,1,0,0,1,77507,450,1.0,10.348136996612721,3.0,29.0,51.0,11
8,64,1,1,0,0,0,75607,292,1.0,10.348136996612721,3.0,10.0,102.44978165938865,10
9,81,0,1,0,0,1,486761,801,0.0,10.348136996612721,10.00344827586207,40.0,100.0,12
12,144,1,1,0,0,1,77507,375,1.0,8.0,6.0,18.0,75.0,9
8,64,1,1,0,0,1,75607,230,0.0,8.0,6.0,15.0,102.44978165938865,10
14,196,1,1,1,0,1,116164,535,0.0,5.0,2.0,30.0,83.0,13
18,324,1,1,0,0,1,122798,422,1.0,5.0,2.0,27.0,102.44978165938865,7
11,121,0,1,0,0,0,91831,361,1.0,6.0,10.00344827586207,28.0,86.0,10
12,144,0,1,0,0,1,99853,300,0.0,7.0,8.0,37.0,96.0,9
10,100,0,1,0,0,1,84491,558,0.0,12.0,9.0,36.0,90.0,12
6,36,1,1,0,0,1,81081,470,0.0,5.0,8.0,31.0,102.44978165938865,16
16,256,0,1,0,0,1,96518,486,0.0,5.0,3.0,33.0,86.0,12
8,64,0,1,0,0,0,91831,600,0.0,10.348136996612721,10.00344827586207,37.0,102.0,12
17,289,1,1,0,0,1,116164,363,0.0,4.0,10.00344827586207,27.0,102.44978165938865,11
8,64,1,1,0,1,1,79093,200,0.0,4.0,1.0,14.0,102.44978165938865,10
16,256,1,1,0,0,0,122798,142,0.0,10.348136996612721,10.00344827586207,12.0,102.44978165938865,8
15,225,0,1,1,0,1,81669,448,0.0,2.0,2.0,33.0,102.44978165938865,12
12,144,1,1,0,0,1,118905,300,0.0,1.0,10.00344827586207,20.0,102.44978165938865,11
13,169,0,1,0,1,1,139895,706,1.0,12.0,10.00344827586207,45.0,102.44978165938865,12
8,64,0,1,0,1,0,107087,534,0.0,12.0,10.00344827586207,43.0,101.0,12
10,100,1,1,0,0,1,118905,260,0.0,10.348136996612721,5.0,27.0,102.44978165938865,13
8,64,1,1,0,1,1,78509,675,0.0,7.0,6.0,25.0,102.44978165938865,12
18,324,1,1,0,0,0,118905,260,0.0,3.0,1.0,16.0,102.44978165938865,7
18,324,1,1,0,0,0,112480,300,0.0,10.348136996612721,10.00344827586207,31.0,102.44978165938865,10
5,25,0,1,1,1,1,91831,1215,1.0,13.0,14.0,40.0,84.0,16
5,25,0,1,0,0,1,107087,577,0.0,12.0,12.0,37.0,116.0,17
7,49,1,1,0,0,0,77507,250,0.0,10.0,10.00344827586207,26.0,99.0,14
14,196,1,1,0,1,0,117386,394,0.0,8.0,10.00344827586207,20.0,102.44978165938865,10
10,100,1,1,0,0,1,79093,275,0.0,8.0,4.0,10.0,102.44978165938865,8
17,289,1,1,0,0,1,116164,225,0.0,5.0,5.0,14.0,102.44978165938865,9
12,144,1,1,0,0,1,79093,275,0.0,4.0,3.0,18.0,102.44978165938865,7
15,225,1,1,0,0,1,122798,356,0.0,8.0,7.0,14.0,102.44978165938865,9
7,49,1,1,0,1,1,75607,885,0.0,12.0,7.0,26.0,102.44978165938865,12
2,4,1,1,0,1,1,75607,192,0.0,12.0,7.0,12.0,102.44978165938865,16
16,256,1,1,0,0,0,117386,420,0.0,2.0,10.00344827586207,19.0,102.44978165938865,7
20,400,1,1,0,0,0,111044,375,0.0,2.0,10.00344827586207,14.0,102.44978165938865,7
18,324,1,1,0,0,0,117386,364,0.0,2.0,10.00344827586207,33.540668241646976,102.44978165938865,7
8,64,0,1,0,0,1,91831,400,0.0,11.0,12.0,37.0,107.0,12
8,64,1,1,0,1,1,81081,353,0.0,9.0,10.0,22.0,102.44978165938865,12
10,100,0,1,0,0,1,119965,300,0.0,14.0,12.0,40.0,116.0,13
4,16,0,1,0,1,1,89271,416,0.0,11.0,9.0,33.0,109.0,15
9,81,1,1,0,0,0,81081,600,0.0,10.0,10.00344827586207,19.0,102.44978165938865,11
10,100,1,1,1,1,1,122798,973,1.0,8.0,3.0,29.0,102.44978165938865,13
18,324,1,1,0,0,0,122798,230,0.0,10.348136996612721,2.0,10.0,102.44978165938865,5
9,81,1,1,0,0,0,81081,311,0.0,10.348136996612721,2.0,20.0,102.44978165938865,12
17,289,1,1,0,0,1,122798,274,0.0,6.0,3.0,31.0,102.44978165938865,8
10,100,1,1,0,1,0,77507,400,1.0,10.348136996612721,10.00344827586207,29.0,102.44978165938865,11
12,144,1,1,0,0,0,77507,200,0.0,10.348136996612721,10.00344827586207,24.0,102.44978165938865,8
7,49,1,1,0,0,1,81081,435,0.0,8.0,6.0,23.0,102.44978165938865,13
17,289,1,1,0,0,1,122798,230,0.0,5.0,1.0,8.0,102.44978165938865,6
18,324,1,1,0,1,0,145125,731,0.0,8.0,10.00344827586207,23.0,102.44978165938865,6
17,289,1,1,0,0,1,116164,270,0.0,8.0,8.0,16.0,102.44978165938865,10
12,144,1,1,0,0,1,81081,176,0.0,8.0,4.0,18.0,102.44978165938865,8
7,49,1,1,0,0,1,79093,250,0.0,8.0,4.0,14.0,102.44978165938865,12
14,196,1,1,0,0,1,122798,333,0.0,10.0,10.00344827586207,25.0,102.44978165938865,10
7,49,1,1,0,1,0,75607,438,0.0,16.0,8.0,42.0,102.44978165938865,12
4,16,1,1,0,1,1,81081,428,0.0,10.348136996612721,10.00344827586207,18.0,102.44978165938865,16
7,49,0,1,0,1,1,139895,740,0.0,12.0,8.0,31.0,76.0,16
8,64,1,1,0,1,0,77507,700,0.0,8.0,10.00344827586207,24.0,102.44978165938865,12
6,36,1,1,0,0,0,75607,245,0.0,7.0,4.0,10.0,102.44978165938865,12
8,64,1,1,0,0,1,91599,230,0.0,8.0,2.0,16.0,102.44978165938865,12
8,64,1,1,0,0,1,117386,273,0.0,12.0,5.0,27.0,72.0,15
8,64,1,1,0,1,0,77507,632,0.0,10.348136996612721,10.00344827586207,31.0,105.0,14
3,9,1,1,0,1,1,75607,289,1.0,12.0,8.0,23.0,65.0,16
18,324,1,1,0,0,0,111044,300,0.0,5.0,10.00344827586207,22.0,102.44978165938865,8
13,169,1,1,0,0,0,117386,230,0.0,5.0,10.00344827586207,14.0,102.44978165938865,10
16,256,1,1,0,0,0,138729,395,0.0,5.0,10.00344827586207,28.0,102.44978165938865,8
9,81,1,1,0,0,1,79093,572,0.0,5.0,5.0,8.0,102.44978165938865,9
7,49,1,1,0,1,1,122798,625,0.0,8.0,8.0,30.0,102.44978165938865,17
3,9,1,1,0,1,0,79093,550,0.0,10.348136996612721,10.00344827586207,22.0,102.44978165938865,16
11,121,1,1,0,0,1,77507,250,0.0,8.0,8.0,21.0,102.44978165938865,9
13,169,0,1,0,0,1,84491,363,0.0,10.348136996612721,10.00344827586207,30.0,102.44978165938865,8
14,196,1,1,0,0,1,116164,100,0.0,12.0,4.0,26.0,102.44978165938865,14
15,225,1,0,0,1,0,116164,350,0.0,10.348136996612721,10.00344827586207,18.0,102.44978165938865,12
9,81,1,1,0,0,1,79093,290,0.0,6.0,10.00344827586207,18.0,102.44978165938865,10
22,484,1,1,0,0,0,116164,250,0.0,4.0,10.00344827586207,33.540668241646976,102.44978165938865,4
19,361,1,1,0,1,0,111044,833,0.0,3.0,10.00344827586207,22.0,102.44978165938865,8
9,81,1,1,0,1,0,75607,435,0.0,10.348136996612721,10.00344827586207,20.0,102.44978165938865,10
9,81,1,0,0,1,0,77507,333,1.0,10.348136996612721,10.00344827586207,26.0,98.0,12
8,64,0,1,0,0,0,438085,306,0.0,12.0,10.00344827586207,27.0,93.0,12
9,81,0,1,0,0,1,423456,573,0.0,7.0,7.0,43.0,108.0,18
7,49,0,1,0,1,1,365200,288,0.0,6.0,10.0,19.0,102.44978165938865,12
10,100,1,1,0,1,0,77507,463,0.0,10.348136996612721,10.00344827586207,12.0,74.0,12
16,256,0,1,0,0,1,88765,389,0.0,12.0,7.0,40.0,107.0,12
10,100,0,1,0,0,1,81669,1106,0.0,12.0,14.0,48.0,110.0,16
2,4,0,1,0,1,1,336009,245,0.0,10.0,9.0,34.0,114.0,16
7,49,0,1,0,1,1,365200,358,0.0,12.0,10.00344827586207,28.0,102.44978165938865,12
20,400,0,1,0,1,1,363128,357,1.0,8.0,7.0,34.0,102.44978165938865,8
12,144,1,1,0,0,1,118905,400,0.0,6.0,6.0,24.0,72.0,12
9,81,0,1,0,0,1,104102,300,0.0,9.0,12.0,38.0,117.0,10
5,25,0,1,1,1,1,438085,553,1.0,15.0,15.0,42.0,107.0,16
17,289,0,1,0,0,1,545297,300,0.0,10.0,4.0,29.0,102.44978165938865,8
17,289,0,1,0,1,0,635888,450,0.0,10.348136996612721,10.00344827586207,14.0,102.44978165938865,7
